timestamp,station_id,latitude,longitude,wind_direction,wind_speed,relative_humidity,precipitation,air_temperature
2024-04-22 17:43:00,S117,1.256,103.679,140,3.8,84.3,0,29.1
2024-04-22 17:43:00,S43,1.3399,103.8878,5,3.3,79.6,0,29.4
2024-04-22 17:43:00,S104,1.44387,103.78538,62,3.3,96.6,0,28.4
2024-04-22 17:44:00,S117,1.256,103.679,140,3.8,84.3,0,29.1
2024-04-22 17:44:00,S43,1.3399,103.8878,5,3.3,79.6,0,29.4
2024-04-22 17:44:00,S104,1.44387,103.78538,62,3.3,96.6,0,28.4
2024-04-22 17:44:00,S117,1.256,103.679,140,3.8,84.3,0,29.1
2024-04-22 17:44:00,S43,1.3399,103.8878,5,3.3,79.6,0,29.4
2024-04-22 17:44:00,S104,1.44387,103.78538,62,3.3,96.6,0,28.4
2024-04-22 17:48:00,S117,1.256,103.679,134,3.8,84.3,0,29.0
2024-04-22 17:48:00,S43,1.3399,103.8878,353,2.9,80.0,0,29.4
2024-04-22 17:48:00,S104,1.44387,103.78538,51,3.7,96.5,0,28.3
2024-04-22 17:53:00,S117,1.256,103.679,128,3.6,83.3,0,29.2
2024-04-22 17:53:00,S43,1.3399,103.8878,2,2.7,80.2,0,29.3
2024-04-22 17:53:00,S104,1.44387,103.78538,41,3.7,96.2,0,28.3
2024-04-22 17:54:00,S117,1.256,103.679,128,3.6,83.3,0,29.2
2024-04-22 17:54:00,S43,1.3399,103.8878,2,2.7,80.2,0,29.3
2024-04-22 17:54:00,S104,1.44387,103.78538,41,3.7,96.2,0,28.3
2024-04-22 17:54:00,S117,1.256,103.679,128,3.6,83.3,0,29.2
2024-04-22 17:54:00,S43,1.3399,103.8878,2,2.7,80.2,0,29.3
2024-04-22 17:54:00,S104,1.44387,103.78538,41,3.7,96.2,0,28.3
2024-04-22 17:58:00,S117,1.256,103.679,126,3.8,81.3,0,29.3
2024-04-22 17:58:00,S43,1.3399,103.8878,346,2.9,80.3,0,29.4
2024-04-22 17:58:00,S104,1.44387,103.78538,18,3.0,96.9,0,28.2
2024-04-22 18:03:00,S117,1.256,103.679,127,3.6,81.3,0,29.3
2024-04-22 18:03:00,S43,1.3399,103.8878,338,2.9,80.5,0,29.3
2024-04-22 18:03:00,S104,1.44387,103.78538,354,2.8,98.0,0,28.2
2024-04-22 18:04:00,S117,1.256,103.679,127,3.6,81.3,0,29.3
2024-04-22 18:04:00,S43,1.3399,103.8878,338,2.9,80.5,0,29.3
2024-04-22 18:04:00,S104,1.44387,103.78538,354,2.8,98.0,0,28.2
2024-04-22 18:04:00,S117,1.256,103.679,127,3.6,81.3,0,29.3
2024-04-22 18:04:00,S43,1.3399,103.8878,338,2.9,80.5,0,29.3
2024-04-22 18:04:00,S104,1.44387,103.78538,354,2.8,98.0,0,28.2
2024-04-22 18:08:00,S117,1.256,103.679,135,3.1,81.9,0,29.3
2024-04-22 18:08:00,S43,1.3399,103.8878,357,2.9,81.3,0,29.2
2024-04-22 18:08:00,S104,1.44387,103.78538,359,3.4,98.2,0,28.0
2024-04-22 18:13:00,S117,1.256,103.679,123,2.4,82.6,0,29.2
2024-04-22 18:13:00,S43,1.3399,103.8878,7,3.1,81.3,0,29.1
2024-04-22 18:13:00,S104,1.44387,103.78538,11,3.5,98.2,0,28.0
2024-04-22 18:15:00,S117,1.256,103.679,123,2.4,82.6,0,29.2
2024-04-22 18:15:00,S43,1.3399,103.8878,7,3.1,81.3,0,29.1
2024-04-22 18:15:00,S104,1.44387,103.78538,11,3.5,98.2,0,28.0
2024-04-22 18:15:00,S117,1.256,103.679,123,2.4,82.6,0,29.2
2024-04-22 18:15:00,S43,1.3399,103.8878,7,3.1,81.3,0,29.1
2024-04-22 18:15:00,S104,1.44387,103.78538,11,3.5,98.2,0,28.0
2024-04-22 18:18:00,S117,1.256,103.679,95,1.8,83.3,0,29.2
2024-04-22 18:18:00,S43,1.3399,103.8878,13,2.9,81.0,0,29.2
2024-04-22 18:18:00,S104,1.44387,103.78538,16,3.1,98.1,0,28.0
2024-04-22 18:23:00,S117,1.256,103.679,96,1.8,83.5,0,29.1
2024-04-22 18:23:00,S43,1.3399,103.8878,15,2.8,80.8,0,29.3
2024-04-22 18:23:00,S104,1.44387,103.78538,12,2.9,98.1,0,28.0
2024-04-22 18:25:00,S117,1.256,103.679,96,1.8,83.5,0,29.1
2024-04-22 18:25:00,S43,1.3399,103.8878,15,2.8,80.8,0,29.3
2024-04-22 18:25:00,S104,1.44387,103.78538,12,2.9,98.1,0,28.0
2024-04-22 18:25:00,S117,1.256,103.679,96,1.8,83.5,0,29.1
2024-04-22 18:25:00,S43,1.3399,103.8878,15,2.8,80.8,0,29.3
2024-04-22 18:25:00,S104,1.44387,103.78538,12,2.9,98.1,0,28.0
2024-04-22 18:28:00,S117,1.256,103.679,101,1.8,83.5,0,29.1
2024-04-22 18:28:00,S43,1.3399,103.8878,2,2.6,80.5,0,29.3
2024-04-22 18:28:00,S104,1.44387,103.78538,9,2.5,98.2,0,28.0
